YearsExperience,Salary
13.5,80142.86
13.3,80060.26
4.1,52381.53
10.2,70870.21
12.9,78880.49
13.6,80749.74
13.6,80935.72
7.8,63554.38
11.4,74231.01
11.6,74790.28
5.8,56999.63
2.1,46409.1
14.5,83343.19
7.8,63555.18
14.7,84585.54
5.0,54967.42
12.1,76161.46
3.2,49917.49
1.3,44288.7
5.8,57148.73
4.3,52943.25
11.2,73762.89
9.2,67355.57
14.7,83864.86
11.7,75442.15
8.0,63937.34
6.9,60738.4
3.2,49152.6
13.0,79111.86
7.0,60549.12
12.4,77697.63
11.8,75832.42
5.7,57207.69
13.3,80056.61
13.9,81625.12
7.2,61910.82
5.7,57598.2
3.5,50555.28
9.8,69525.4
3.4,50392.1
4.2,52733.45
14.1,82252.54
7.2,61917.08
5.2,55636.53
8.6,65774.88
4.6,53359.44
11.0,73437.47
4.2,52912.18
1.5,44514.77
5.1,55168.93
14.2,82113.92
3.7,50884.45
5.3,55567.21
9.7,69339.66
2.6,48222.62
14.7,83607.54
4.0,52358.57
2.5,47961.75
5.5,56167.75
6.6,60204.84
10.6,72096.89
10.6,71810.82
10.6,72130.09
8.4,64734.08
12.1,76299.83
2.8,47938.22
11.7,74707.94
14.0,81693.9
1.8,44920.89
2.9,48611.29
12.8,78097.51
8.5,65125.27
8.2,64451.52
2.4,46856.19
14.2,82677.76
10.6,71341.12
2.6,48224.44
2.7,48581.64
10.8,72511.01
2.6,47348.46
5.4,56020.32
10.5,71739.74
12.8,78288.59
10.2,70659.6
2.3,46699.37
2.2,46824.42
1.7,44690.8
2.5,47473.78
11.8,74904.44
11.6,74732.57
5.2,55407.48
12.3,77013.2
4.0,52399.16
12.0,75973.01
7.0,60822.58
2.9,48971.51
11.3,73954.13
8.7,66540.59
13.4,80065.11
13.7,81372.22
8.0,64049.28
3.3,49988.18
12.5,77289.3
6.1,58274.13
11.4,73738.19
1.1,43690.49
7.3,61785.33
13.6,81246.98
12.1,76110.13
14.0,81630.15
6.7,60000.89
3.8,51022.7
9.6,68923.46
13.7,81557.59
2.9,48369.1
13.1,79357.23
1.2,43502.41
4.5,53314.71
11.5,74881.55
13.5,80586.85
6.5,59456.41
9.3,68083.42
4.3,52903.0
13.1,78828.55
8.8,65920.32
9.8,69254.65
1.6,45278.45
6.1,57809.04
8.8,66080.94
7.0,60730.99
9.9,69868.5
10.7,72565.02
11.4,74222.15
7.2,61884.06
5.5,56630.53
1.6,45246.84
13.6,80937.38
5.1,55137.29
4.9,55028.63
2.6,48292.68
14.4,82845.1
14.2,82598.51
3.4,49752.78
5.7,57030.32
12.6,77776.52
1.1,43519.32
2.2,47065.02
1.5,44106.39
10.2,70152.26
12.7,78250.8
12.2,76382.95
7.5,62523.68
13.9,81591.11
12.5,77960.42
5.9,57407.05
1.8,45276.27
14.2,82285.44
4.2,52194.15
1.0,43494.41
2.8,48654.15
6.8,60032.47
9.3,68113.5
11.6,75156.16
10.1,70637.73
8.3,64706.88
15.0,85120.92
2.8,48398.88
8.6,65879.22
4.3,53354.43
9.5,68863.18
6.7,60425.47
6.3,58745.16
2.0,45777.37
9.9,69302.2
10.3,70431.67
7.5,62369.36
9.4,68679.11
13.9,81770.27
8.9,66893.27
5.4,55906.11
6.3,58878.91
2.1,45943.21
5.9,57576.68
2.4,47558.47
5.4,56024.38
13.6,80634.99
7.5,62856.39
4.6,54158.76
5.3,56257.92
2.9,48316.53
2.3,46592.13
6.9,60282.83
7.8,62994.71
9.9,69968.52
4.8,53933.38
9.1,66865.6
11.8,75080.15
11.6,74668.05
11.4,74297.92
14.9,85108.72
12.1,76325.74
2.5,47403.89
11.2,73692.05
11.2,74082.68
7.6,63237.06
12.3,77198.93
12.8,78194.12
14.0,81689.96
7.6,62959.24
7.3,62147.55
12.6,78036.43
2.1,46268.92
7.5,62420.3
11.5,74708.96
7.0,61121.67
11.2,73853.1
1.2,43606.46
4.0,52150.23
10.9,72738.5
5.2,55904.05
6.8,60745.85
6.0,58262.17
12.7,78063.88
10.7,72544.96
6.3,58810.08
7.5,62137.87
10.3,71056.02
13.6,80515.17
13.2,79982.8
11.2,73298.39
4.5,53486.26
6.0,58412.31
9.8,68973.37
14.2,82720.24
13.8,81386.68
6.3,59313.7
14.8,84149.66
5.5,56553.73
8.8,66711.97
5.8,57145.07
7.0,60686.31
15.0,85464.16
7.8,63397.55
8.9,66751.71
13.6,81201.31
5.7,57294.71
7.8,63118.48
14.1,82683.41
12.8,78008.21
8.6,65697.99
4.8,54761.09
1.4,43977.57
9.5,68195.77
3.1,48859.1
2.1,46358.28
6.0,58329.88
14.1,82007.61
6.5,59243.5
4.9,54494.37
5.5,56080.68
3.0,49070.45
3.7,51104.67
7.9,64088.46
9.0,67008.94
7.2,61324.2
4.5,53989.48
5.0,54620.07
7.3,62157.35
8.6,65818.07
10.3,70569.28
9.8,69447.86
2.2,46838.81
11.7,75500.8
5.1,55105.62
14.4,83127.45
9.4,67969.39
2.8,48418.37
2.4,47470.83
3.6,50307.86
10.2,70421.1
10.5,71756.68
13.7,80882.52
6.1,58511.17
13.8,81835.02
12.3,77223.56
13.2,79564.64
5.8,57800.74
10.1,70062.28
6.8,60665.33
10.2,70544.64
6.7,60587.88
11.7,75351.26
14.3,82970.51
9.2,67995.68
5.1,55289.47
12.6,77432.88
5.1,55013.06
10.9,73043.91
9.4,68024.96
4.6,54050.79
10.8,72646.23
5.3,56373.29
11.1,73746.33
4.2,52177.88
12.8,78610.61
1.5,44891.81
6.6,59974.85
10.7,72382.85
9.8,69501.03
10.6,71990.99
2.5,47996.5
2.9,48259.38
12.0,76195.53
13.0,78890.01
5.1,55450.0
6.2,58892.55
3.8,51459.36
10.9,72874.99
8.8,66446.37
12.1,76729.28
4.9,54990.78
7.6,62602.32
13.4,79985.39
10.3,71276.74
11.8,75433.25
10.1,69813.72
7.0,60648.27
6.2,58837.06
9.2,67966.72
11.0,72729.36
13.4,80194.13
14.5,83424.86
15.0,84981.7
3.6,50557.14
7.0,60986.48
1.0,43060.35
6.2,58975.25
8.0,64422.17
12.5,77909.44
4.1,52472.21
2.5,47953.65
10.9,72968.19
6.3,58412.28
12.2,76236.83
13.1,79025.37
4.1,51924.21
9.3,67918.24
5.3,55610.44
11.9,75453.01
2.7,48173.29
6.1,58515.6
5.2,55230.65
11.0,73427.35
8.4,65626.25
2.0,45707.35
2.9,49080.39
4.4,53625.69
13.6,80480.28
3.3,50012.67
5.9,58062.21
6.4,59360.76
9.4,68452.79
5.8,57791.05
12.4,76802.64
6.7,59906.03
6.9,60642.78
11.3,73671.86
14.1,82755.75
14.9,85132.06
14.2,82775.42
9.2,67838.44
9.7,68614.81
12.0,75564.15
8.6,65643.58
12.1,76312.14
11.8,75839.82
11.5,74260.27
13.5,80752.16
13.0,78547.47
13.8,81147.58
5.7,56791.24
12.5,77917.83
10.2,70556.23
14.3,82854.38
2.8,48841.44
5.5,56743.56
14.0,82107.99
14.6,84176.84
1.9,45416.12
9.6,68779.8
6.8,60318.52
14.0,81977.0
3.8,50943.42
14.2,82138.11
5.3,56038.24
14.4,82798.68
12.9,78962.36
13.3,79632.2
5.8,57820.64
6.8,60802.39
14.5,83291.12
11.3,73536.42
3.7,51125.11
4.2,52272.95
8.0,64322.24
7.9,63888.17
7.5,62638.22
10.9,73197.1
5.8,57001.46
11.1,73778.15
12.9,79161.68
14.9,84335.94
13.6,81126.56
13.3,80077.68
4.0,52066.95
5.3,56212.59
14.6,83936.26
10.3,70706.66
5.3,56131.68
3.1,49673.98
6.4,58877.47
7.4,62440.89
6.7,60075.43
5.0,55130.19
6.3,59054.47
8.4,65231.51
8.9,67139.03
7.6,63121.61
1.5,44845.7
6.1,57880.66
5.0,55235.63
9.5,68184.14
6.4,59426.84
3.9,52189.68
4.7,53683.4
5.1,54827.17
9.9,70042.08
14.6,83853.92
10.3,71182.53
6.7,59971.15
11.6,75145.76
5.1,55078.97
8.3,64602.99
1.8,45228.28
7.4,62386.19
8.8,66758.31
4.2,52782.69
14.1,81966.91
6.7,59613.62
5.2,56014.02
13.1,79087.67
9.8,69196.42
10.5,71425.92
11.8,75846.35
10.9,72492.72
2.0,45556.02
7.9,63841.57
10.2,70281.46
3.1,49511.64
6.3,58640.63
7.8,63231.96
11.9,75220.78
11.0,72633.42
11.0,72897.39
8.3,65038.19
11.0,72775.66
5.0,54913.14
12.8,78020.75
9.6,69158.4
1.2,44075.82
12.8,78577.26
11.2,74043.31
13.3,80099.99
6.1,58313.23
8.0,64345.34
9.0,66615.55
7.2,61342.27
14.1,82136.11
5.7,57013.71
2.2,46198.25
12.8,78220.6
1.1,43536.2
13.4,80623.89
13.4,79965.89
10.3,71053.01
7.5,62553.94
5.1,55100.38
9.6,68670.41
3.1,48986.52
10.1,70195.16
14.2,82220.94
7.8,63870.51
5.5,56452.34
6.8,60069.39
13.1,79798.2
12.5,77787.37
11.8,74934.96
14.0,82403.48
14.2,82955.33
13.2,79558.41
13.5,80434.58
12.0,76205.73
6.1,58400.32
8.6,66162.74
13.8,81458.57
7.8,63407.96
12.4,77616.36
3.7,50801.3
14.2,82251.87
12.2,76451.12
1.3,44300.58
1.0,43135.67
6.6,59595.33
7.9,63647.77
1.2,44023.82
11.6,74409.88
5.1,55020.31
13.4,80620.8
14.6,83561.54
8.9,67081.15
13.3,79469.17
8.2,64447.69
2.8,47962.98
2.7,47765.69
12.6,77307.46
4.2,52916.12
6.9,61013.62
3.4,50543.62
3.0,48906.84
12.9,78668.23
1.2,43922.26
7.7,62642.43
2.0,45678.43
10.2,70764.22
4.6,54297.15
12.8,78543.14
3.6,51131.79
8.1,63934.72
8.7,65602.14
13.6,80903.17
13.6,80781.4
11.2,73566.61
7.7,62633.27
9.4,68688.74
5.2,55997.98
8.9,66695.59
13.1,78806.73
13.9,82005.24
7.8,63893.84
11.2,73333.0
2.6,48150.62
3.8,51416.59
3.3,49957.2
2.3,47108.94
14.3,83191.42
3.3,49877.24
8.7,66492.44
14.4,82853.64
12.2,76204.37
8.2,64373.2
8.7,65652.15
1.6,44535.25
7.1,60819.61
8.6,65315.08
4.6,53521.52
5.2,55644.66
7.6,62325.81
2.8,48081.67
8.7,66067.83
14.0,81700.52
14.3,83141.81
7.2,62007.2
4.1,52751.19
1.2,43930.0
5.6,56807.84
1.9,46199.07
10.9,73179.61
12.8,78587.44
3.8,51801.78
12.2,76308.11
4.6,53796.4
7.2,62078.16
3.4,50442.49
13.3,80116.72
11.9,75707.63
13.9,82097.55
9.3,67850.0
8.0,64265.29
5.9,57435.5
5.1,54922.84
2.5,47779.44
3.4,50582.03
5.0,55096.46
14.9,84663.52
11.4,74657.78
4.6,54228.52
8.1,64567.41
4.1,52577.81
11.5,74251.93
3.4,50277.49
3.3,49911.95
3.4,50238.18
3.0,48671.57
6.0,57913.48
6.5,59096.82
5.5,56752.66
7.7,63449.49
8.3,64612.64
13.4,79713.54
2.2,46474.84
7.6,62418.28
9.5,68578.07
2.2,46886.6
3.8,51426.44
1.0,43051.15
9.7,68637.4
1.6,44475.76
4.2,52722.97
12.6,78151.31
6.3,58411.54
10.7,72253.55
4.2,52749.82
8.3,65066.94
1.3,44274.51
14.9,84506.18
12.3,76925.16
7.9,63230.71
12.8,78670.18
13.3,79954.17
5.7,57047.16
9.5,68836.81
6.8,60750.73
14.7,83787.29
2.5,47645.09
4.1,52420.34
10.8,72426.79
10.6,71621.67
14.4,83329.27
10.9,72907.9
6.1,58691.02
9.9,70049.66
11.8,75572.02
8.9,66961.94
14.7,84252.14
3.0,49166.97
12.9,78895.84
8.9,66587.78
8.7,66013.07
13.8,81215.58
1.8,45317.21
9.5,68439.94
3.7,51008.34
5.6,56522.53
6.7,59930.62
8.7,65911.83
13.4,80160.78
7.8,63049.94
6.9,60758.09
7.4,62501.33
11.3,73614.21
12.9,79078.72
5.1,55721.28
13.7,81517.66
5.8,57008.88
7.2,61556.75
10.6,71643.23
13.0,79227.55
10.4,71401.63
2.0,45754.81
7.4,61887.04
9.3,68341.37
11.4,73778.12
8.0,63605.52
7.5,62402.73
13.7,81115.06
1.2,43975.03
7.5,62895.42
3.9,51562.49
9.2,67861.42
5.3,55441.43
1.3,43800.2
10.9,72596.98
5.1,55310.7
8.3,64805.14
6.0,58356.89
1.3,43712.53
11.5,74770.64
6.0,58307.37
9.8,69559.15
10.5,71255.25
14.0,82428.87
8.5,65582.55
6.8,60888.29
5.5,56396.69
14.1,81802.2
8.6,65336.22
12.5,77348.5
13.6,80758.33
2.9,48247.17
13.2,79290.06
5.3,55850.33
1.7,44640.43
10.4,71398.5
6.4,59468.29
10.4,71329.74
1.7,44768.54
3.3,50017.11
13.0,79167.84
3.9,51967.72
14.2,82905.21
9.4,68551.63
9.9,69864.52
4.2,52177.31
11.5,74107.8
8.9,66644.01
1.5,44177.63
4.1,52010.83
12.2,76839.36
11.8,75840.59
2.9,48382.2
7.4,61913.93
4.0,51753.63
11.6,74702.21
14.4,82716.4
7.6,63233.65
13.8,81494.65
6.9,61157.59
5.3,56333.67
14.5,83975.2
12.3,76501.04
9.9,69275.74
13.6,80328.94
2.7,47946.33
13.0,79497.66
8.4,65183.0
6.5,59485.12
14.7,84458.96
4.0,51876.42
12.8,78250.12
9.6,68398.86
2.8,48041.21
11.5,74926.69
4.2,52792.0
3.2,49864.18
8.0,63759.47
14.9,84508.29
13.0,79163.24
5.5,56865.18
5.2,55403.91
12.1,76475.14
10.7,72085.68
13.0,78915.74
11.9,75267.28
6.8,60716.5
14.2,82515.01
3.8,51499.27
14.8,84684.99
8.3,64574.05
7.0,61206.42
4.2,52480.15
9.2,67389.25
9.3,68033.41
5.5,56905.83
9.1,67537.4
6.0,58407.58
6.1,58649.89
4.4,53672.36
7.4,61913.78
14.0,81952.07
3.1,49636.91
2.8,48026.78
12.9,78237.32
3.6,50415.9
6.9,60680.75
7.4,62399.79
13.4,80165.46
7.8,63270.8
5.6,56820.62
13.8,81121.13
12.9,78220.66
2.0,45629.08
3.5,50452.97
2.3,47181.01
5.5,56400.14
10.3,71086.23
3.0,49177.76
7.3,61746.74
11.4,74599.65
12.7,78571.69
1.8,45770.55
2.3,46439.93
9.7,68734.92
7.3,61665.24
1.7,45158.81
3.9,51851.79
5.9,57412.58
2.5,47124.34
8.3,64954.29
8.1,64463.82
6.2,59013.19
1.2,43511.16
6.0,57590.27
2.8,48455.09
5.3,55808.93
5.8,57059.01
14.2,82637.02
7.6,63078.26
7.6,62779.13
6.6,59806.66
7.5,62372.97
14.3,82598.47
13.0,78908.56
11.4,74270.08
7.3,61739.89
9.8,69555.64
4.9,55151.66
3.0,49389.38
8.8,66750.99
5.1,55452.75
13.6,80912.13
12.9,78498.78
10.8,72853.49
3.1,49517.61
9.5,68706.85
8.4,65471.86
13.3,79403.82
5.3,56221.79
7.4,61700.02
2.0,46196.74
8.8,66349.37
10.4,71433.05
8.8,66386.92
10.6,71799.22
8.3,64698.02
11.2,73481.26
10.0,70256.96
1.4,44175.56
11.1,73156.39
8.6,65665.84
1.7,44830.64
5.0,55069.39
4.2,52954.66
7.7,62740.98
2.3,46407.23
12.2,76245.3
5.0,55330.26
4.6,53609.54
1.8,45780.09
11.0,73097.55
3.0,48735.39
13.9,82033.96
13.0,78805.8
6.3,58540.78
2.2,46136.13
12.4,76999.73
8.5,65434.64
6.8,60243.41
10.1,70468.78
10.0,69541.02
13.6,80357.65
14.1,82761.72
5.1,55493.25
11.0,72980.25
2.5,47660.07
8.8,66736.26
5.3,56049.05
1.7,44897.66
1.3,44100.89
3.8,51522.97
9.2,67443.78
12.8,78441.23
10.4,70884.28
14.6,83498.05
6.2,58689.25
1.1,42904.07
1.5,44628.61
10.7,72090.26
3.6,51061.53
11.1,73398.37
1.3,43958.42
8.6,65479.2
9.4,68265.15
12.7,78331.94
2.1,46148.4
2.5,47636.51
8.8,66005.67
8.1,64572.88
10.6,72014.8
12.3,76553.25
8.5,65378.34
5.3,56222.5
14.7,84370.28
11.2,73114.24
3.3,49438.43
13.4,79944.86
12.0,76418.84
13.4,80092.86
2.8,48102.86
12.9,78455.7
9.3,67479.51
10.6,71873.08
5.7,56753.0
13.0,79116.71
4.8,54253.84
12.0,76208.02
4.2,52283.16
7.0,60576.16
9.2,67533.02
12.3,76957.35
6.8,60167.68
13.9,81273.45
6.4,58996.53
3.9,51979.68
1.1,43760.69
7.0,61357.24
6.2,58312.32
6.2,58555.1
9.1,67784.89
5.7,56916.76
3.1,49585.66
3.3,50292.82
3.7,50881.72
3.5,50968.37
11.8,75858.06
12.9,79145.64
12.1,76090.13
13.5,80984.5
13.3,80304.47
11.4,73873.53
7.9,63475.35
9.3,67763.46
14.2,82484.24
12.4,77310.08
11.6,74708.44
8.9,66595.6
11.0,73228.34
1.5,44345.02
12.1,76388.54
11.3,74282.76
8.4,65632.38
12.2,76234.46
6.7,60214.37
5.1,55168.1
4.0,51692.91
7.4,61984.53
5.3,56010.54
4.8,53924.07
2.3,47010.56
14.7,83697.48
4.9,55187.72
5.0,54520.33
2.7,48299.76
4.2,52888.01
8.0,64291.72
11.0,73099.76
14.9,84283.18
11.4,74165.9
4.7,53898.53
8.9,66459.74
7.3,62259.56
14.0,81930.49
6.5,59655.19
11.2,73135.15
5.5,56325.09
7.2,61710.67
7.4,62270.93
13.0,79135.52
5.6,56753.38
7.6,62996.36
1.6,44882.67
3.1,49581.6
3.5,50968.0
10.5,71121.15
5.9,57308.64
6.3,59171.78
8.1,63929.44
5.1,54933.27
6.2,59021.32
6.5,59560.57
4.4,52713.09
13.1,78969.8
8.6,66283.62
4.4,52767.73
14.1,82724.4
2.3,47398.8
5.0,55483.71
5.8,57597.85
10.5,71707.58
4.4,53504.9
14.4,83660.8
1.1,43627.15
12.3,76434.45
5.3,56310.61
3.6,51277.36
11.1,72901.05
11.3,73670.74
2.7,48563.52
11.8,75668.15
14.9,85041.27
6.7,59600.17
9.3,68019.59
14.0,81626.13
14.8,84380.97
12.9,79044.79
11.3,74304.15
2.3,47265.11
4.2,52103.29
4.2,52963.45
11.4,74688.37
4.5,53126.66
9.1,67004.86
3.2,50039.19
9.1,67636.3
10.5,71064.89
14.3,82471.15
10.9,72338.41
6.3,58460.58
13.0,79455.46
2.3,46725.0
11.6,74555.38
12.9,78235.17
3.6,50452.17
1.3,43581.26
11.1,73412.43
8.6,65430.04
14.1,82371.93
11.8,75104.35
7.0,60885.07
13.9,81748.6
2.4,47597.04
11.3,73757.27
7.6,62569.48
4.3,52657.4
8.4,64889.85
2.7,48265.96
14.9,84709.3
13.9,81718.49
2.3,47022.08
7.0,61096.45
2.9,48883.84
8.3,65357.57
5.6,56794.38
9.0,67266.82
2.4,47173.93
10.5,71611.24
9.5,68715.98
12.8,78128.84
10.7,71896.35
9.0,66916.98
4.4,53448.19
3.8,51037.51
4.0,52273.63
10.3,70677.93
13.2,79180.84
8.9,66740.84
13.1,79794.2
3.7,50647.89
9.2,67491.81
13.4,80698.88
14.5,83713.3
11.3,73489.35
5.3,56239.86
6.9,60850.16
5.7,57097.57
14.2,82151.17
11.7,74951.04
1.3,43628.14
3.4,50344.85
4.8,54667.77
11.9,75241.6
9.3,67411.1
6.1,58309.82
3.2,49876.32
10.4,70963.91
1.5,44096.73
12.2,76887.7
7.8,63622.01
9.1,66802.74
7.5,62349.42
7.4,62520.16
9.5,68473.0
7.8,63089.51
4.5,53124.09
5.4,56155.0
10.0,69896.12
8.9,66526.92
4.3,53007.95
9.4,67896.05
11.1,73102.31
13.2,79763.89
14.0,82136.77
3.5,50690.07
11.6,74589.97
1.2,43599.29
7.9,63293.57
8.3,65222.44
12.1,75864.98
10.4,70920.62
5.5,56281.24
12.7,78368.42
14.8,84818.32
12.8,78107.06
8.0,64044.26
10.6,71542.1
3.2,49161.13
14.8,84751.26
2.9,49181.97
2.1,46418.32
2.0,45708.27
1.7,44788.42
14.7,84078.29
2.1,46252.52
10.1,70215.72
3.1,49543.3
14.4,83669.91
14.0,81597.42
1.8,45306.63
7.3,61749.59
14.7,84246.85
5.8,57132.54
6.9,60509.24
5.1,55662.59
10.7,71685.8
13.4,80352.53
9.8,69838.01
11.3,73512.39
13.3,80003.15
14.7,84310.72
1.8,45175.53
14.3,82827.21
14.4,83309.18
12.2,76382.61
8.8,66280.3
7.0,60646.65
5.8,57635.23
3.6,50919.22
7.9,63866.0
8.8,66722.78
14.5,83753.63
2.0,45933.36
8.6,65816.0
7.0,60549.74
7.7,62833.18
7.3,62121.99
14.2,82306.24
5.5,56476.61
7.7,62701.97
9.1,67625.53
12.4,77268.14
4.6,54003.37
5.6,57112.47
12.9,78303.97
6.3,59111.41
1.3,43755.53
10.7,72128.92
3.8,51566.17
10.1,70285.93
14.7,84266.55
3.6,50419.5
14.8,83934.87
6.0,58197.06
5.6,56620.3
14.4,83013.45
13.5,80142.58
15.0,85114.58
7.8,63108.09
2.4,47308.6
5.8,57479.64
14.9,85009.56
6.2,58590.82
10.7,72196.24
5.8,57880.89
5.3,55910.59
6.4,59506.85
4.5,53399.93
3.3,49861.8
14.9,84367.51
12.5,77694.8
1.3,43531.97
9.6,68661.67
10.8,72575.49
7.9,63709.6
14.9,84317.51
13.2,79864.28
10.4,71439.09
11.4,73928.71
8.8,66715.99
9.5,68151.52
8.1,64045.19
5.6,56528.01
3.3,49861.42
11.2,73520.53
6.3,59002.68
13.2,79373.06
12.6,77847.86
9.7,69118.92
10.9,72404.34
4.4,53084.5
1.8,45786.34
4.2,52685.61
1.9,45903.23
12.9,78926.16
9.6,68734.25
14.5,83864.0
11.4,74539.66
1.3,44223.07
11.4,73910.6
3.6,50673.6
3.6,50727.91
3.4,50241.48
14.2,82283.01
10.8,72528.23
5.2,56063.63
3.5,50346.7
12.7,77769.89
4.2,52815.73
2.5,47841.2
1.6,44827.53
3.1,49103.48
1.3,43961.55
12.5,77563.13
3.7,51039.86
5.1,55143.56
5.6,56344.86
4.0,51707.45
12.3,77322.96
8.2,64132.58
4.9,55013.0
14.0,82412.77
3.1,48887.97
3.2,49744.06
7.6,62359.97
2.5,47809.97
4.6,54273.39
11.3,74037.2
12.4,77447.81
14.4,83007.28
14.4,83569.45
11.1,72853.74
1.2,44043.14
10.4,71476.73
10.8,72583.92
9.0,66840.25
13.1,79256.07
3.6,51203.27
3.4,49963.14
1.5,44504.6
14.3,83310.61
1.2,43436.95
7.0,61077.38
13.1,79257.98
6.0,58144.66
2.4,47503.27
4.2,52505.03
8.3,65373.86
13.5,80337.5
2.5,47498.55
14.3,82509.46
13.5,80251.91
12.9,78211.45
2.2,46212.91
7.5,62971.19
14.6,83867.89
13.5,80689.57
1.8,45147.24
10.9,72229.68
8.7,65817.22
1.7,45524.77
4.3,53031.17
13.4,80211.63
9.3,67458.76
7.9,63286.8
6.1,58230.6
4.0,52204.37
12.3,76721.07
10.3,70819.0
3.1,49049.76
7.6,63073.99
6.6,60099.64
7.8,62992.13
1.2,43646.7
7.1,61570.34
3.9,51627.29
11.5,74196.44
13.5,80148.19
11.6,74757.25
11.4,73870.85
10.5,71844.59
4.0,52357.6
4.0,51804.63
1.2,43345.84
8.9,66432.75
10.1,70615.21
5.2,56005.31
10.5,71907.55
2.3,46799.01
6.8,60616.43
9.6,68965.99
7.1,61515.25
2.8,48114.11
2.5,47182.1
8.4,64749.09
8.5,65697.04
6.5,59643.58
3.1,49561.32
12.5,77174.76
4.8,53961.28
11.3,73594.28
2.0,46207.75
14.5,83092.61
10.4,71008.5
9.1,67421.08
4.5,53559.76
9.6,68374.18
5.3,55891.97
10.3,70519.56
7.0,61362.19
12.2,76673.66
11.0,72966.2
11.7,75097.53
3.8,51699.77
5.9,57555.77
14.3,82422.56
2.9,49190.2
13.1,79536.97
3.3,49403.48
4.9,55022.26
11.1,72862.87
11.7,75371.68
12.4,77298.79
8.4,65139.24
4.7,54073.73
13.1,78938.12
9.2,67512.6
14.1,82461.87
12.7,78358.15
5.1,55433.82
3.3,49837.58
8.8,66658.27
7.2,61174.34
3.2,49629.41
3.2,49244.5
4.8,53955.54
5.2,55111.17
2.1,46462.49
5.2,55677.67
12.7,78369.18
1.7,44986.71
10.8,72167.01
9.0,66843.91
9.9,69416.11
11.0,72784.31
14.0,82129.89
9.3,68387.08
1.4,43889.35
6.5,59031.91
2.5,47921.44
9.9,69400.77
14.9,84968.13
9.3,67460.45
10.2,70550.85
9.7,69431.42
13.1,78807.93
6.1,58440.22
12.6,78164.27
12.9,78439.87
6.3,59351.85
7.6,63218.25
9.8,69432.81
8.3,64574.51
5.9,58130.31
8.8,66710.56
14.7,84395.54
14.7,84026.48
2.1,46182.05
8.3,65236.43
3.6,50739.67
12.3,76558.09
12.0,76355.08
14.4,83538.16
12.3,76642.72
6.5,59697.08
2.7,47957.46
14.3,83071.87
5.2,55309.02
7.9,64106.32
5.2,55450.52
11.0,73313.2
12.7,77706.1
5.0,55006.49
7.3,62172.55
5.5,56902.62
1.2,43443.44
10.9,72778.34
4.6,53898.62
6.2,58550.51
8.2,64834.66
13.8,81341.48
12.5,77300.24
8.8,66256.21
13.8,81111.96
9.7,69093.57
7.4,62207.8
4.3,52898.66
7.8,63319.67
5.8,57287.23
9.4,68153.59
7.0,60723.27
13.8,80960.66
5.3,55408.06
9.1,67352.29
14.9,84201.1
2.5,47332.56
9.3,67500.77
5.7,57575.35
9.0,66537.94
6.3,59208.13
4.5,53880.7
6.4,58926.35
8.2,64803.97
4.5,53320.46
9.8,69207.33
8.3,65288.54
5.7,57586.92
1.3,44176.28
7.7,62625.15
14.3,82969.88
12.9,78568.77
8.4,64785.48
12.5,77737.02
1.5,44762.46
7.0,61060.89
11.2,73980.62
4.6,53605.57
14.5,83618.84
4.8,54749.17
7.0,60520.71
12.2,76611.08
12.3,77149.5
2.9,48523.98
2.5,47396.36
6.7,60154.87
9.6,69084.1
6.7,59687.77
11.3,73546.78
11.7,74818.28
8.3,64696.4
5.7,57517.3
2.6,47799.19
3.6,50831.87
7.3,61774.88
8.4,65052.81
10.5,71864.42
12.2,76682.28
15.0,85196.33
3.6,51201.87
6.5,59417.38
2.9,48892.83
5.4,55724.17
2.0,46126.87
9.7,68917.57
5.3,56093.68
12.0,75607.82
12.4,77419.02
3.6,50979.32
5.0,54640.39
10.0,69737.52
11.4,74318.99
4.9,54977.9
6.4,58931.26
4.1,52188.25
7.0,60646.49
4.1,52675.96
6.9,60940.22
13.1,78839.42
2.0,46128.98
5.6,56909.87
11.5,74103.71
12.6,78035.83
13.2,79382.64
9.5,68467.09
9.2,67593.02
13.8,81718.18
12.9,78435.72
3.7,51084.88
7.5,62920.78
12.0,76344.47
7.5,62833.37
6.0,58229.89
5.0,55358.88
11.3,73647.42
12.3,76895.12
10.0,70322.66
13.5,80604.32
5.4,56163.6
7.1,61179.42
7.2,61293.02
10.4,71218.55
9.4,68078.21
6.0,57700.26
7.2,61139.2
10.7,72585.54
13.0,78908.52
8.1,64411.86
12.3,77329.57
9.6,68579.15
9.9,70110.52
2.9,48559.48
7.1,60848.56
3.5,50273.53
12.8,78683.72
4.6,53703.43
14.2,82527.77
9.4,68225.92
13.3,79557.59
4.2,52761.17
3.9,52010.25
6.9,60759.07
13.1,79322.11
11.7,75528.09
11.1,73195.38
12.8,78324.52
1.4,44692.08
6.0,58488.06
12.8,78673.22
12.0,75797.75
9.1,67318.28
12.8,78686.46
2.5,47734.52
13.3,80124.9
12.5,77690.48
11.9,75637.06
5.9,57496.02
8.4,65461.0
14.0,81908.07
9.4,68251.24
6.3,58644.12
14.4,83450.3
14.9,84368.58
2.3,46683.82
9.0,66962.51
5.2,55707.32
7.4,61750.87
4.4,53652.05
12.1,76770.65
6.4,58838.77
8.3,64438.89
6.6,60234.31
10.7,71864.74
11.0,72824.22
13.1,79486.85
12.7,78273.14
11.9,75893.1
7.6,62731.4
